"pattern","file","line","column","runtime","code"
"app_state","backend/db/app-state/orders-split.repository.js","279","38","true",".prepare(""SELECT id, row_hash, app_state_position FROM app_state_integration_orders"")"
"app_state","backend/db/app-state/orders-split.repository.js","279","62","true",".prepare(""SELECT id, row_hash, app_state_position FROM app_state_integration_orders"")"
"app_state","backend/db/app-state/orders-split.repository.js","286","50","true","appStatePosition: normalizeInteger(row.app_state_position, -1),"
"app_state","backend/db/app-state/orders-split.repository.js","292","19","true","INSERT INTO app_state_integration_orders ("
"app_state","backend/db/app-state/orders-split.repository.js","316","9","true","app_state_position,"
"app_state","backend/db/app-state/orders-split.repository.js","344","9","true","app_state_position = excluded.app_state_position,"
"app_state","backend/db/app-state/orders-split.repository.js","344","39","true","app_state_position = excluded.app_state_position,"
"app_state","backend/db/app-state/orders-split.repository.js","350","14","true","UPDATE app_state_integration_orders"
"app_state","backend/db/app-state/orders-split.repository.js","351","11","true","SET app_state_position = ?, updated_at = CURRENT_TIMESTAMP"
"app_state","backend/db/app-state/orders-split.repository.js","352","24","true","WHERE id = ? AND app_state_position <> ?"
"app_state","backend/db/app-state/orders-split.repository.js","392","47","true","const deleteRow = db.prepare(""DELETE FROM app_state_integration_orders WHERE id = ?"");"
"app_state","backend/db/app-state/orders-split.repository.js","406","38","true",".prepare(""SELECT id, row_hash, app_state_position FROM app_state_integration_orders"")"
"app_state","backend/db/app-state/orders-split.repository.js","406","62","true",".prepare(""SELECT id, row_hash, app_state_position FROM app_state_integration_orders"")"
"app_state","backend/db/app-state/orders-split.repository.js","413","50","true","appStatePosition: normalizeInteger(row.app_state_position, -1),"
"app_state","backend/db/app-state/orders-split.repository.js","418","19","true","INSERT INTO app_state_integration_orders ("
"app_state","backend/db/app-state/orders-split.repository.js","442","9","true","app_state_position,"
"app_state","backend/db/app-state/orders-split.repository.js","470","9","true","app_state_position = excluded.app_state_position,"
"app_state","backend/db/app-state/orders-split.repository.js","470","39","true","app_state_position = excluded.app_state_position,"
"app_state","backend/db/app-state/orders-split.repository.js","476","14","true","UPDATE app_state_integration_orders"
"app_state","backend/db/app-state/orders-split.repository.js","477","11","true","SET app_state_position = ?, updated_at = CURRENT_TIMESTAMP"
"app_state","backend/db/app-state/orders-split.repository.js","478","24","true","WHERE id = ? AND app_state_position <> ?"
"app_state","backend/db/app-state/orders-split.repository.js","538","23","true","INSERT INTO app_state_split_state ("
"app_state","backend/db/app-state/orders-split.repository.js","599","66","true","const countRow = db.prepare(""SELECT COUNT(*) AS count FROM app_state_integration_orders"").get();"
"app_state","backend/db/app-state/orders-split.repository.js","603","23","true","INSERT INTO app_state_split_state ("
"app_state","backend/db/app-state/orders-split.repository.js","638","16","true","FROM app_state_integration_orders"
"app_state","backend/db/app-state/orders-split.repository.js","639","20","true","ORDER BY app_state_position ASC, id ASC"
"app_state","backend/db/app-state/orders-split.repository.js","649","64","true","const countRow = db.prepare(""SELECT COUNT(*) AS count FROM app_state_integration_orders"").get();"
"node:sqlite","backend/db/app-state/payments-fiscal-split.repository.js","247","40","true","const sqliteModule = await import(""node:sqlite"");"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","277","34","true","CREATE TABLE IF NOT EXISTS app_state_split_state ("
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","286","34","true","CREATE TABLE IF NOT EXISTS app_state_payment_fiscal_records ("
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","302","9","true","app_state_position INTEGER NOT NULL,"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","310","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_payment_fiscal_collection_position"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","311","12","true","ON app_state_payment_fiscal_records(collection_key, app_state_position);"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","311","61","true","ON app_state_payment_fiscal_records(collection_key, app_state_position);"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","313","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_payment_fiscal_payment"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","314","12","true","ON app_state_payment_fiscal_records(payment_id, payment_part_id, payment_transaction_id);"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","316","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_payment_fiscal_table"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","317","12","true","ON app_state_payment_fiscal_records(table_id, room_id, order_id);"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","319","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_payment_fiscal_status"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","320","12","true","ON app_state_payment_fiscal_records(collection_key, status, method);"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","322","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_payment_fiscal_created"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","323","12","true","ON app_state_payment_fiscal_records(collection_key, created_at_value);"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","346","55","true",".prepare(""SELECT mode, row_count, checksum FROM app_state_split_state WHERE domain = ?"")"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","363","31","true","""SELECT id, row_hash, app_state_position FROM app_state_payment_fiscal_records WHERE collection_key = ?"""
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","363","55","true","""SELECT id, row_hash, app_state_position FROM app_state_payment_fiscal_records WHERE collection_key = ?"""
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","371","50","true","appStatePosition: normalizeInteger(row.app_state_position, -1),"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","377","19","true","INSERT INTO app_state_payment_fiscal_records ("
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","393","9","true","app_state_position,"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","412","9","true","app_state_position = excluded.app_state_position,"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","412","39","true","app_state_position = excluded.app_state_position,"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","418","14","true","UPDATE app_state_payment_fiscal_records"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","419","11","true","SET app_state_position = ?, updated_at = CURRENT_TIMESTAMP"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","420","47","true","WHERE collection_key = ? AND id = ? AND app_state_position <> ?"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","452","47","true","const deleteRow = db.prepare(""DELETE FROM app_state_payment_fiscal_records WHERE collection_key = ? AND id = ?"");"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","487","23","true","INSERT INTO app_state_split_state ("
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","551","16","true","FROM app_state_payment_fiscal_records"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","553","20","true","ORDER BY app_state_position ASC, id ASC"
"app_state","backend/db/app-state/payments-fiscal-split.repository.js","571","64","true","const countRow = db.prepare(""SELECT COUNT(*) AS count FROM app_state_payment_fiscal_records"").get();"
"node:sqlite","backend/db/app-state/print-spool-jobs-split.repository.js","132","40","true","const sqliteModule = await import(""node:sqlite"");"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","163","34","true","CREATE TABLE IF NOT EXISTS app_state_split_state ("
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","172","34","true","CREATE TABLE IF NOT EXISTS app_state_print_spool_jobs ("
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","195","9","true","app_state_position INTEGER NOT NULL,"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","202","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_print_spool_jobs_position"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","203","12","true","ON app_state_print_spool_jobs(app_state_position);"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","203","39","true","ON app_state_print_spool_jobs(app_state_position);"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","205","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_print_spool_jobs_status"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","206","12","true","ON app_state_print_spool_jobs(status);"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","208","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_print_spool_jobs_order"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","209","12","true","ON app_state_print_spool_jobs(order_id, kind);"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","211","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_print_spool_jobs_printer"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","212","12","true","ON app_state_print_spool_jobs(printer_id, status);"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","214","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_print_spool_jobs_retry"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","215","12","true","ON app_state_print_spool_jobs(status, next_retry_at);"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","238","55","true",".prepare(""SELECT mode, row_count, checksum FROM app_state_split_state WHERE domain = ?"")"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","265","65","true","const existingRows = db.prepare(""SELECT id, row_hash FROM app_state_print_spool_jobs"").all();"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","269","21","true","INSERT INTO app_state_print_spool_jobs ("
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","292","11","true","app_state_position,"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","319","11","true","app_state_position = excluded.app_state_position,"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","319","41","true","app_state_position = excluded.app_state_position,"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","329","22","true","UPDATE app_state_print_spool_jobs"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","330","19","true","SET app_state_position = ?, updated_at = CURRENT_TIMESTAMP"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","331","32","true","WHERE id = ? AND app_state_position <> ?"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","366","49","true","const deleteRow = db.prepare(""DELETE FROM app_state_print_spool_jobs WHERE id = ?"");"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","378","23","true","INSERT INTO app_state_split_state ("
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","423","16","true","FROM app_state_print_spool_jobs"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","424","20","true","ORDER BY app_state_position ASC, requested_at ASC, id ASC"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","440","16","true","FROM app_state_print_spool_jobs"
"app_state","backend/db/app-state/print-spool-jobs-split.repository.js","453","64","true","const countRow = db.prepare(""SELECT COUNT(*) AS count FROM app_state_print_spool_jobs"").get();"
"node:sqlite","backend/db/app-state/table-locks-split.repository.js","139","40","true","const sqliteModule = await import(""node:sqlite"");"
"app_state","backend/db/app-state/table-locks-split.repository.js","170","34","true","CREATE TABLE IF NOT EXISTS app_state_split_state ("
"app_state","backend/db/app-state/table-locks-split.repository.js","179","34","true","CREATE TABLE IF NOT EXISTS app_state_table_work_locks ("
"app_state","backend/db/app-state/table-locks-split.repository.js","196","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_table_work_locks_user"
"app_state","backend/db/app-state/table-locks-split.repository.js","197","12","true","ON app_state_table_work_locks(user_id, session_id, device_uuid);"
"app_state","backend/db/app-state/table-locks-split.repository.js","199","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_table_work_locks_expires_at"
"app_state","backend/db/app-state/table-locks-split.repository.js","200","12","true","ON app_state_table_work_locks(expires_at);"
"app_state","backend/db/app-state/table-locks-split.repository.js","202","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_table_work_locks_position"
"app_state","backend/db/app-state/table-locks-split.repository.js","203","12","true","ON app_state_table_work_locks(table_position);"
"app_state","backend/db/app-state/table-locks-split.repository.js","205","34","true","CREATE TABLE IF NOT EXISTS app_state_legacy_table_locks ("
"app_state","backend/db/app-state/table-locks-split.repository.js","215","9","true","app_state_position INTEGER NOT NULL,"
"app_state","backend/db/app-state/table-locks-split.repository.js","222","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_legacy_table_locks_table"
"app_state","backend/db/app-state/table-locks-split.repository.js","223","12","true","ON app_state_legacy_table_locks(table_id);"
"app_state","backend/db/app-state/table-locks-split.repository.js","225","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_legacy_table_locks_position"
"app_state","backend/db/app-state/table-locks-split.repository.js","226","12","true","ON app_state_legacy_table_locks(app_state_position);"
"app_state","backend/db/app-state/table-locks-split.repository.js","226","41","true","ON app_state_legacy_table_locks(app_state_position);"
"app_state","backend/db/app-state/table-locks-split.repository.js","249","55","true",".prepare(""SELECT mode, row_count, checksum FROM app_state_split_state WHERE domain = ?"")"
"app_state","backend/db/app-state/table-locks-split.repository.js","264","69","true","const existingRows = db.prepare(""SELECT table_id, row_hash FROM app_state_table_work_locks"").all();"
"app_state","backend/db/app-state/table-locks-split.repository.js","268","19","true","INSERT INTO app_state_table_work_locks ("
"app_state","backend/db/app-state/table-locks-split.repository.js","302","20","true","UPDATE app_state_table_work_locks"
"app_state","backend/db/app-state/table-locks-split.repository.js","326","47","true","const deleteRow = db.prepare(""DELETE FROM app_state_table_work_locks WHERE table_id = ?"");"
"app_state","backend/db/app-state/table-locks-split.repository.js","339","63","true","const existingRows = db.prepare(""SELECT id, row_hash FROM app_state_legacy_table_locks"").all();"
"app_state","backend/db/app-state/table-locks-split.repository.js","343","19","true","INSERT INTO app_state_legacy_table_locks ("
"app_state","backend/db/app-state/table-locks-split.repository.js","353","9","true","app_state_position,"
"app_state","backend/db/app-state/table-locks-split.repository.js","367","9","true","app_state_position = excluded.app_state_position,"
"app_state","backend/db/app-state/table-locks-split.repository.js","367","39","true","app_state_position = excluded.app_state_position,"
"app_state","backend/db/app-state/table-locks-split.repository.js","377","20","true","UPDATE app_state_legacy_table_locks"
"app_state","backend/db/app-state/table-locks-split.repository.js","378","17","true","SET app_state_position = ?, updated_at = CURRENT_TIMESTAMP"
"app_state","backend/db/app-state/table-locks-split.repository.js","379","30","true","WHERE id = ? AND app_state_position <> ?"
"app_state","backend/db/app-state/table-locks-split.repository.js","401","47","true","const deleteRow = db.prepare(""DELETE FROM app_state_legacy_table_locks WHERE id = ?"");"
"app_state","backend/db/app-state/table-locks-split.repository.js","435","23","true","INSERT INTO app_state_split_state ("
"app_state","backend/db/app-state/table-locks-split.repository.js","506","16","true","FROM app_state_table_work_locks"
"app_state","backend/db/app-state/table-locks-split.repository.js","523","16","true","FROM app_state_legacy_table_locks"
"app_state","backend/db/app-state/table-locks-split.repository.js","524","20","true","ORDER BY app_state_position ASC, table_id ASC, id ASC"
"app_state","backend/db/app-state/table-locks-split.repository.js","540","33","true",".prepare(""SELECT * FROM app_state_table_work_locks WHERE table_id = ?"")"
"app_state","backend/db/app-state/table-locks-split.repository.js","545","33","true","db.prepare(""DELETE FROM app_state_table_work_locks WHERE table_id = ?"").run(safeTableId);"
"app_state","backend/db/app-state/table-locks-split.repository.js","557","27","true","INSERT INTO app_state_table_work_locks ("
"app_state","backend/db/app-state/table-locks-split.repository.js","611","72","true","const workLockCountRow = db.prepare(""SELECT COUNT(*) AS count FROM app_state_table_work_locks"").get();"
"app_state","backend/db/app-state/table-locks-split.repository.js","612","74","true","const legacyLockCountRow = db.prepare(""SELECT COUNT(*) AS count FROM app_state_legacy_table_locks"").get();"
"node:sqlite","backend/db/app-state/table-state-split.repository.js","189","40","true","const sqliteModule = await import(""node:sqlite"");"
"app_state","backend/db/app-state/table-state-split.repository.js","220","34","true","CREATE TABLE IF NOT EXISTS app_state_split_state ("
"app_state","backend/db/app-state/table-state-split.repository.js","229","34","true","CREATE TABLE IF NOT EXISTS app_state_table_states ("
"app_state","backend/db/app-state/table-state-split.repository.js","248","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_table_states_room_status"
"app_state","backend/db/app-state/table-state-split.repository.js","249","12","true","ON app_state_table_states(room_id, status);"
"app_state","backend/db/app-state/table-state-split.repository.js","251","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_table_states_position"
"app_state","backend/db/app-state/table-state-split.repository.js","252","12","true","ON app_state_table_states(table_position);"
"app_state","backend/db/app-state/table-state-split.repository.js","254","38","true","CREATE INDEX IF NOT EXISTS idx_app_state_table_states_due"
"app_state","backend/db/app-state/table-state-split.repository.js","255","12","true","ON app_state_table_states(total_due, pending_bill_count);"
"app_state","backend/db/app-state/table-state-split.repository.js","278","55","true",".prepare(""SELECT mode, row_count, checksum FROM app_state_split_state WHERE domain = ?"")"
"app_state","backend/db/app-state/table-state-split.repository.js","294","19","true","INSERT INTO app_state_table_states ("
"app_state","backend/db/app-state/table-state-split.repository.js","337","20","true","UPDATE app_state_table_states"
"app_state","backend/db/app-state/table-state-split.repository.js","366","69","true","const existingRows = db.prepare(""SELECT table_id, row_hash FROM app_state_table_states"").all();"
"app_state","backend/db/app-state/table-state-split.repository.js","370","47","true","const deleteRow = db.prepare(""DELETE FROM app_state_table_states WHERE table_id = ?"");"
"app_state","backend/db/app-state/table-state-split.repository.js","385","21","true","INSERT INTO app_state_split_state ("
"app_state","backend/db/app-state/table-state-split.repository.js","408","16","true","FROM app_state_table_states"
"app_state","backend/db/app-state/table-state-split.repository.js","483","41","true","""SELECT table_id, row_hash FROM app_state_table_states WHERE table_id = ?"""
"app_state","backend/db/app-state/table-state-split.repository.js","520","16","true","FROM app_state_table_states"
"app_state","backend/db/app-state/table-state-split.repository.js","536","64","true","const countRow = db.prepare(""SELECT COUNT(*) AS count FROM app_state_table_states"").get();"
"app_state","backend/db/relational/audit-events.repo.js","68","13","true","app_state_position,"
"app_state","backend/db/relational/audit-events.repo.js","98","53","true",".prepare(""SELECT * FROM audit_events ORDER BY app_state_position ASC, occurred_at ASC"")"
"BACKEND_RELATIONAL_DB_PATH","backend/db/relational/connection.js","33","42","true","const dbPath = path.resolve(String(env.BACKEND_RELATIONAL_DB_PATH ?? defaultDbPath).trim() || defaultDbPath);"
"node:sqlite","backend/db/relational/connection.js","75","40","true","const sqliteModule = await import(""node:sqlite"");"
"app_state","backend/db/relational/equivalence.js","243","11","true","app_state_position AS appStatePosition"
"app_state","backend/db/relational/migrations/002_audit_events.sql","18","3","true","app_state_position INTEGER,"
"readDb(","backend/modules/app-state/app-state.handlers.js","71","22","true","const db = await readDb({ allowMigrations: false });"
"readDb(","backend/modules/app-state/app-state.handlers.js","76","22","true","const db = await readDb();"
"writeDb(","backend/modules/app-state/app-state.handlers.js","80","13","true","await writeDb(db);"
"readDb(","backend/modules/auth/api-worker-request-fastpath.js","46","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","804","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","811","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","880","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","930","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","995","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1044","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1081","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1127","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1218","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1237","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1258","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1516","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1582","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1694","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1801","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1890","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1944","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","1962","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","2257","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","2280","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","2370","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","2417","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","2509","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","2567","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","2776","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","2856","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","2928","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","3049","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","3209","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","3344","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","3424","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/automatic-cash.handlers.js","3506","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/cash-movement.handlers.js","334","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/cash-movement.handlers.js","509","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/cash-movement.handlers.js","576","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/cash-movement.handlers.js","695","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/cash-movement.handlers.js","753","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/cash-movement.handlers.js","781","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/cash-movement.handlers.js","910","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/cash-movement.handlers.js","984","22","true","const db = await readDb();"
"readDb(","backend/modules/automatic-cash/cash-movement.handlers.js","1027","22","true","const db = await readDb();"
"readDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","560","22","true","const db = await readDb();"
"readDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","577","22","true","const db = await readDb();"
"writeDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","636","11","true","await writeDb(db);"
"readDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","646","22","true","const db = await readDb();"
"writeDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","676","11","true","await writeDb(db);"
"readDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","685","22","true","const db = await readDb();"
"writeDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","720","11","true","await writeDb(db);"
"readDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","729","22","true","const db = await readDb();"
"readDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","770","28","true","const latestDb = await readDb();"
"writeDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","788","11","true","await writeDb(latestDb);"
"readDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","802","22","true","const db = await readDb();"
"writeDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","923","11","true","await writeDb(db);"
"readDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","929","22","true","const db = await readDb();"
"writeDb(","backend/modules/commercial-benefits/commercial-benefits.handlers.js","956","13","true","await writeDb(db);"
"readDb(","backend/modules/commercial-configuration/commercial-configuration.handlers.js","32","22","true","const db = await readDb();"
"writeDb(","backend/modules/counter/counter-collection-writer.js","38","12","true","return writeDb(db, {"
"readDb(","backend/modules/counter/counter.handlers.js","362","22","true","const db = await readDb();"
"writeDb(","backend/modules/counter/counter.handlers.js","792","13","true","await writeDb(db, {"
"readDb(","backend/modules/fiscal-pos/fiscal-issue-verification.service.js","41","26","true","const db = await readDb();"
"readDb(","backend/modules/fiscal-pos/fiscal-outbox-pos-worker-runtime.js","104","30","true","const db = await options.readDb();"
"readDb(","backend/modules/fiscal-pos/fiscal.handlers.js","29","22","true","const db = await readDb();"
"readDb(","backend/modules/integration/order-async-appstate-flush.js","174","28","true","const db = await readDb(attempt > 0 ? { forceReload: true } : {});"
"readDb(","backend/modules/integration/order-startup-reconcile.js","107","23","true","const appDb = await readDb();"
"readDb(","backend/modules/integration/station-snapshot.handlers.js","88","22","true","const db = await readDb();"
"writeDb(","backend/modules/integration/station-snapshot.handlers.js","106","13","true","await writeDb(db);"
"readDb(","backend/modules/menu/menu.handlers.js","382","22","true","const db = await readDb();"
"readDb(","backend/modules/menu/menu.handlers.js","404","22","true","const db = await readDb();"
"writeDb(","backend/modules/menu/menu.handlers.js","696","11","true","await writeDb(db);"
"readDb(","backend/modules/menu/menu.handlers.js","710","22","true","const db = await readDb();"
"readDb(","backend/modules/payments-provider/payment-provider-transactions.repository.js","184","27","true","const db = await this.readDb();"
"writeDb(","backend/modules/payments-provider/payment-provider-transactions.repository.js","188","18","true","await this.writeDb(db);"
"readDb(","backend/modules/payments-provider/payment-provider-transactions.repository.js","194","27","true","const db = await this.readDb();"
"writeDb(","backend/modules/payments-provider/payment-provider-transactions.repository.js","198","18","true","await this.writeDb(db);"
"readDb(","backend/modules/payments-provider/payment-provider-transactions.repository.js","204","27","true","const db = await this.readDb({ allowMigrations: false });"
"readDb(","backend/modules/payments/payment-free-split-durable-mirror.js","175","30","true","const db = await options.readDb({ preferCache: true });"
"readDb(","backend/modules/payments/payments.handlers.js","321","20","true","const db = await readDb({"
"readDb(","backend/modules/payments/payments.handlers.js","1433","5","true","readDb({"
"readDb(","backend/modules/payments/payments.handlers.js","3230","20","true","const db = await readDb();"
"readDb(","backend/modules/payments/payments.handlers.js","3512","20","true","const db = await readDb();"
"readDb(","backend/modules/payments/payments.handlers.js","3802","20","true","const db = await readDb();"
"readDb(","backend/modules/payments/payments.handlers.js","3955","22","true","const db = await readDb();"
"readDb(","backend/modules/pos-rooms/pos-rooms.handlers.js","30","22","true","const db = await readDb();"
"readDb(","backend/modules/pos-rooms/room-change-approve-pin-proof.js","77","56","true","const db = await measure(""readDb"", () => options.readDb());"
"readDb(","backend/modules/postazione-actions/postazione-actions.handlers.js","111","22","true","const db = await readDb();"
"writeDb(","backend/modules/postazione-actions/postazione-actions.handlers.js","225","11","true","await writeDb(db);"
"readDb(","backend/modules/print-spool/auto-print-owner.js","273","43","true","db && typeof db === ""object"" ? db : readDb(),"
"readDb(","backend/modules/radio/radio-hub.js","177","22","true","const db = await readDb();"
"readDb(","backend/modules/radio/radio-hub.js","454","24","true","const db = await readDb();"
"readDb(","backend/modules/radio/radio.handlers.js","100","22","true","const db = await readDb();"
"readDb(","backend/modules/radio/radio.handlers.js","112","22","true","const db = await readDb();"
"writeDb(","backend/modules/radio/radio.handlers.js","145","11","true","await writeDb(db);"
"readDb(","backend/modules/radio/radio.handlers.js","152","22","true","const db = await readDb();"
"readDb(","backend/modules/radio/radio.handlers.js","164","22","true","const db = await readDb();"
"writeDb(","backend/modules/radio/radio.handlers.js","198","11","true","await writeDb(db);"
